Date,GLD,IEF,SHY,SPY,TLT
2009-02-18,96.91000366210938,63.854820251464844,65.19599151611328,57.7943115234375,62.97498321533203
2009-02-19,95.7699966430664,63.500186920166016,65.17278289794922,57.17270278930664,61.90434265136719
2009-02-20,97.80000305175781,63.68089294433594,65.22699737548828,56.61692428588867,62.505828857421875
2009-02-23,97.7300033569336,63.741050720214844,65.21924591064453,54.59123992919922,63.08323669433594
2009-02-24,94.7300033569336,63.500186920166016,65.17278289794922,56.66081237792969,63.017051696777344
2009-02-25,93.1500015258789,62.92490768432617,65.04875946044922,56.214725494384766,62.28927230834961
2009-02-26,93.05999755859375,62.76435089111328,65.07977294921875,55.300594329833984,61.63368225097656
2009-02-27,92.62999725341797,62.71078872680664,65.11852264404297,54.064693450927734,61.278778076171875
2009-03-02,90.93000030517578,63.33999252319336,65.26517486572266,51.62948226928711,62.293304443359375
2009-03-03,90.04000091552734,63.25951385498047,65.21090698242188,51.24189758300781,61.877132415771484
2009-03-04,88.98999786376953,62.93760299682617,65.14105987548828,52.45588302612305,61.59366989135742
2009-03-05,91.98999786376953,63.675384521484375,65.2186508178711,50.31317138671875,63.306610107421875
