Date,GLD,SPY,TLT
2017-05-09,116.05000305175781,207.62721252441406,93.67098999023438
2017-05-10,116.04000091552734,208.00009155273438,93.56224822998047
2017-05-11,116.5,207.57522583007812,93.56224822998047
2017-05-12,116.83000183105469,207.2283172607422,94.2689208984375
2017-05-15,117.13999938964844,208.37294006347656,94.01264953613281
2017-05-16,117.6500015258789,208.1821746826172,94.36213684082031
2017-05-17,119.79000091552734,204.48814392089844,95.7366714477539
2017-05-18,118.80999755859375,205.3119354248047,95.84535217285156
2017-05-19,119.4000015258789,206.6473846435547,96.07056427001953
2017-05-22,119.9000015258789,207.69662475585938,95.80657958984375
2017-05-23,119.13999938964844,208.1561737060547,95.1619873046875
2017-05-24,119.61000061035156,208.64173889160156,95.69782257080078
2017-05-25,119.4800033569336,209.63894653320312,95.72891235351562
2017-05-26,120.54000091552734,209.59561157226562,95.8919677734375
2017-05-30,120.13999938964844,209.4135284423828,96.36571502685547
2017-05-31,120.62000274658203,209.36148071289062,96.6064453125
2017-06-01,120.72000122070312,211.02638244628906,96.61650848388672
2017-06-02,121.61000061035156,211.72874450683594,97.76056671142578
2017-06-05,121.7300033569336,211.5726776123047,97.15353393554688
2017-06-06,123.0999984741211,210.89630126953125,97.68273162841797
2017-06-07,122.44999694824219,211.28651428222656,97.2158203125
2017-06-08,121.6500015258789,211.39060974121094,96.95896911621094
2017-06-09,120.54000091552734,211.06979370117188,96.81112670898438
2017-06-12,120.36000061035156,211.02638244628906,96.77997589111328
